#{"t_start": 1764260603.5084667, "env_id": "None"}
r,l,t
108.23901,100,279.366278
111.183399,100,279.572365
105.914275,82,279.708627
87.162769,79,279.89492
121.876433,100,280.084597
70.44095,51,280.194899
120.483518,100,280.375805
114.324201,100,280.565158
121.632647,100,280.772302
112.124049,100,280.967949
111.258218,100,281.151045
113.974183,100,281.361544
117.278095,100,281.612521
78.640626,73,281.799885
114.423231,100,282.079688
120.956666,100,283.68332
109.350371,100,283.899972
119.189562,100,284.098559
110.946302,100,284.309957
107.787744,100,284.549338
85.014524,64,284.682651
123.586308,100,288.952326
128.964654,100,289.151085
110.77962,100,289.354609
109.675185,100,289.563438
122.218198,100,289.762971
113.907607,100,289.994375
133.79684,100,290.182682
121.127269,100,290.533266
114.435582,100,290.765131
124.594156,100,290.98465
117.63942,100,291.365714
112.767167,100,291.578243
123.740239,100,291.781655
116.15834,100,291.980195
112.726477,100,292.19839
124.21155,100,292.41564
82.011236,62,292.548971
132.046883,100,292.797965
123.232537,100,292.99264
112.60945,100,293.197686
113.713349,92,293.380019
125.621678,100,297.569095
107.360663,100,297.781404
112.601353,100,298.00338
123.490159,100,298.197854
127.320765,100,298.380406
122.782195,100,298.615986
119.806728,100,298.851313
117.912017,100,299.013305
122.479744,100,299.213269
124.524679,100,299.413535
117.621382,100,299.618463
122.288752,100,299.813166
111.389194,100,300.025781
112.39468,100,300.213382
119.462118,100,300.435757
96.301679,85,300.579646
106.834407,100,300.81543
118.399765,100,301.048784
112.211644,100,301.282946
117.744735,100,301.447202
114.979369,100,301.652507
111.017668,100,306.11303
118.072584,100,306.361839
114.123585,100,306.596195
113.91838,100,308.937482
121.692703,100,309.435295
119.149176,100,309.895643
80.775727,63,310.056209
120.342982,100,310.515571
95.181547,75,310.69849
125.569321,100,310.924574
108.997077,100,311.277045
115.769841,100,311.50491
120.714296,100,311.723444
105.009417,80,311.877445
116.188128,100,312.11074
103.971201,86,312.329945
118.417036,100,312.57842
117.75728,100,312.861303
114.827768,100,313.123623
106.981269,84,313.327592
117.501829,100,313.585284
121.32313,100,318.509552
118.26557,100,318.726747
113.350287,100,318.948961
99.128821,76,319.116124
122.135521,100,319.333484
121.512327,100,319.543875
100.77337,90,319.767253
116.563885,100,320.009686
113.185391,100,320.259202
98.294109,73,320.425888
117.482915,100,320.659172
110.545379,100,320.892414
128.780835,100,321.141369
105.476343,73,321.293648
106.267224,89,321.475669
121.120152,100,321.693343
119.89852,100,321.908893
103.139785,96,322.148803
122.027992,100,322.330575
124.351552,100,322.509878
