#{"t_start": 1764259384.746534, "env_id": "None"}
r,l,t
122.575296,100,377.461721
123.440882,100,377.67483
113.505969,100,378.024197
108.252057,100,378.248503
104.95368,100,378.46517
103.747445,99,378.799325
110.822579,100,378.997498
103.793228,94,379.19028
109.36936,100,379.391375
121.207261,100,379.615565
111.510413,100,379.848843
95.869978,90,380.006207
105.674278,98,380.157427
109.42354,100,380.329412
105.006875,100,380.531412
112.520606,100,380.740712
98.419039,75,380.857384
117.934593,92,381.041586
102.872094,100,384.459376
112.808355,100,384.661856
110.044418,100,384.863888
111.713705,100,385.081155
125.461852,100,385.291619
95.078857,100,385.446134
116.096744,100,385.631003
115.344566,94,385.825148
117.676944,100,386.012692
114.342316,100,386.230341
112.520931,100,386.476809
111.285854,100,386.696975
117.087325,100,386.88931
117.028749,100,387.044888
115.624957,100,387.230796
111.892709,100,387.416324
118.898645,100,387.595715
112.94234,100,389.19649
125.379466,100,389.413105
99.941091,100,389.606152
